level	syncretism_group	lexeme_id	form	n_cells	cells	past_cells	cross_tense	binyan
vocalized	LX-c0a6efc8c6:V2	LX-c0a6efc8c6	הִתְרוֹקְנוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	
vocalized	LX-c0a6efc8c6:V3	LX-c0a6efc8c6	תִּתְרוֹקֵן	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-c0a6efc8c6:V4	LX-c0a6efc8c6	תִּתְרוֹקֵנָּה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-c0c7bcf341:V1	LX-c0c7bcf341	תְּחַפֵּשׂ	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-c0c7bcf341:V2	LX-c0c7bcf341	תְּחַפֵּשְׂנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-c157d29cd8:V1	LX-c157d29cd8	תַּרְטִיב	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c157d29cd8:V2	LX-c157d29cd8	תַּרְטֵבְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c181da4369:V1	LX-c181da4369	תִּזְקֹף	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c181da4369:V2	LX-c181da4369	תִּזְקֹפְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c1b252996c:V1	LX-c1b252996c	תְּפַלְפֵּל	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-c1b252996c:V2	LX-c1b252996c	תְּפַלְפֵּלְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-c1d0bf9649:V1	LX-c1d0bf9649	הִסְתַּעְרֵב	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	
vocalized	LX-c1d0bf9649:V2	LX-c1d0bf9649	הִסְתַּעְרְבוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	
vocalized	LX-c1d0bf9649:V3	LX-c1d0bf9649	תִּסְתַּעְרֵב	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-c1d0bf9649:V4	LX-c1d0bf9649	תִּסְתַּעְרֵבְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-c1e5a303f6:V1	LX-c1e5a303f6	הִשְׁתַּחֲווּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-c1e5a303f6:V2	LX-c1e5a303f6	תִּשְׁתַּחֲוֶה	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-c1e5a303f6:V3	LX-c1e5a303f6	תִּשְׁתַּחֲוֶינָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-c2004fa5b5:V1	LX-c2004fa5b5	תִּזְנֶה	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c2004fa5b5:V2	LX-c2004fa5b5	תִּזְנֶינָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c20a30b9f2:V1	LX-c20a30b9f2	תֻּתְקַן	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-c20a30b9f2:V2	LX-c20a30b9f2	תֻּתְקַנָּה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-c24a551a7f:V1	LX-c24a551a7f	תַּסִּיעַ	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c24a551a7f:V2	LX-c24a551a7f	תַּסַּעְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c2a4598837:V1	LX-c2a4598837	תָּכִיל	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c2a4598837:V2	LX-c2a4598837	תָּכֵלְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c2c138ddc9:V1	LX-c2c138ddc9	הִתְבּוֹנֵן	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-c30481b203:V1	LX-c30481b203	תְּכַבֶּה	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-c30481b203:V2	LX-c30481b203	תְּכַבֶּינָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-c31fd2810d:V1	LX-c31fd2810d	תַּשְׁלִיג	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c31fd2810d:V2	LX-c31fd2810d	תַּשְׁלֵגְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c3b2b297b6:V1	LX-c3b2b297b6	תַּרְגִּישׁ	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c3b2b297b6:V2	LX-c3b2b297b6	תַּרְגֵּשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c4177147a0:V1	LX-c4177147a0	תָּרִיחַ	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c4177147a0:V2	LX-c4177147a0	תָּרַחְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c423043573:V1	LX-c423043573	תִּרְאֶה	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c423043573:V2	LX-c423043573	תִּרְאֶינָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c431433be8:V1	LX-c431433be8	הִשְׁתַּדֵּל	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-c431433be8:V2	LX-c431433be8	הִשְׁתַּדְּלוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-c431433be8:V3	LX-c431433be8	תִּשְׁתַּדֵּל	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-c431433be8:V4	LX-c431433be8	תִּשְׁתַּדֵּלְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-c498149530:V1	LX-c498149530	תִּשְׁבֹּר	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c498149530:V2	LX-c498149530	תִּשְׁבֹּרְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c4c8af1a81:V1	LX-c4c8af1a81	תְּבַזְבֵּז	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-c4c8af1a81:V2	LX-c4c8af1a81	תְּבַזְבֵּזְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-c56987a72e:V1	LX-c56987a72e	תַּחְקֹר	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c56987a72e:V2	LX-c56987a72e	תַּחְקֹרְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c5e586df34:V1	LX-c5e586df34	תִּרְצֶה	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c5e586df34:V2	LX-c5e586df34	תִּרְצֶינָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c5fa19b84d:V1	LX-c5fa19b84d	תְּלַטֵּף	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-c5fa19b84d:V2	LX-c5fa19b84d	תְּלַטֵּפְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-c6c5520e5b:V1	LX-c6c5520e5b	הִתְנַדֵּב	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-c6c5520e5b:V2	LX-c6c5520e5b	הִתְנַדְּבוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-c6c5520e5b:V3	LX-c6c5520e5b	תִּתְנַדֵּב	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-c6c5520e5b:V4	LX-c6c5520e5b	תִּתְנַדֵּבְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-c70f6633ad:V1	LX-c70f6633ad	תַּשְׁלִים	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c70f6633ad:V2	LX-c70f6633ad	תַּשְׁלֵמְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c77a638fe9:V1	LX-c77a638fe9	תֻּזְכַּר	2	FUT.2MSG|FUT.3FSG		False	HUFAL
vocalized	LX-c77a638fe9:V2	LX-c77a638fe9	תֻּזְכַּרְנָה	2	FUT.2FPL|FUT.3FPL		False	HUFAL
vocalized	LX-c7ccef968d:V1	LX-c7ccef968d	תִּגְנֹז	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c7ccef968d:V2	LX-c7ccef968d	תִּגְנֹזְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c7e36dca16:V1	LX-c7e36dca16	תַּסְכִּים	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c7e36dca16:V2	LX-c7e36dca16	תַּסְכֵּמְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c7e5205e29:V1	LX-c7e5205e29	תְּכַזֵּב	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-c7e5205e29:V2	LX-c7e5205e29	תְּכַזֵּבְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-c80782e94b:V1	LX-c80782e94b	נְמַסּוֹת	2	PST.2FSG|PRS.FPL	PST.2FSG	True	NIFAL
vocalized	LX-c80782e94b:V2	LX-c80782e94b	תִּמַּס	2	FUT.2MSG|FUT.3FSG		False	NIFAL
vocalized	LX-c80782e94b:V3	LX-c80782e94b	תִּמַּסְנָה	2	FUT.2FPL|FUT.3FPL		False	NIFAL
vocalized	LX-c809c15e49:V1	LX-c809c15e49	תְּרַחְרֵחַ	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-c809c15e49:V2	LX-c809c15e49	תְּרַחְרַחְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-c87515b843:V1	LX-c87515b843	תִּלְחַשׁ	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c87515b843:V2	LX-c87515b843	תִּלְחַשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c8a5d92ac7:V1	LX-c8a5d92ac7	הֵינִיקוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
vocalized	LX-c8a5d92ac7:V2	LX-c8a5d92ac7	תֵּינִיק	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c8a5d92ac7:V3	LX-c8a5d92ac7	תֵּינֵקְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c8a888740b:V1	LX-c8a888740b	תְּבַלְבֵּל	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-c8a888740b:V2	LX-c8a888740b	תְּבַלְבֵּלְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-c9203ff974:V1	LX-c9203ff974	הִשְׁתַּמֵּשׁ	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-c9203ff974:V2	LX-c9203ff974	הִשְׁתַּמְּשׁוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-c9203ff974:V3	LX-c9203ff974	תִּשְׁתַּמֵּשׁ	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-c9203ff974:V4	LX-c9203ff974	תִּשְׁתַּמֵּשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-c922e67326:V1	LX-c922e67326	רָשׁ	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
vocalized	LX-c95ee3e90b:V1	LX-c95ee3e90b	רָד	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
vocalized	LX-c9603c82d9:V1	LX-c9603c82d9	תִּזְרַח	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c9603c82d9:V2	LX-c9603c82d9	תִּזְרַחְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c979d80b1d:V1	LX-c979d80b1d	שׂוֹחֵחַ	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PIEL
vocalized	LX-c979d80b1d:V2	LX-c979d80b1d	שׂוֹחֲחוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	PIEL
vocalized	LX-c979d80b1d:V3	LX-c979d80b1d	תְּשׂוֹחֵחַ	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-c979d80b1d:V4	LX-c979d80b1d	תְּשׂוֹחַחְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-c99302ab8f:V1	LX-c99302ab8f	יְכַעֵס	2	FUT.3MSG|NFIN		True	PIEL
vocalized	LX-c9a5b2736d:V1	LX-c9a5b2736d	הֵימִינוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
vocalized	LX-c9a5b2736d:V2	LX-c9a5b2736d	תֵּימִין	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-c9a5b2736d:V3	LX-c9a5b2736d	תֵּימֵנָּה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-c9c893c95f:V1	LX-c9c893c95f	תִּסְתֹּר	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c9c893c95f:V2	LX-c9c893c95f	תִּסְתֹּרְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c9f52c0679:V1	LX-c9f52c0679	תְּרַצֵּד	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c9f52c0679:V2	LX-c9f52c0679	תְּרַצֵּדְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-c9f98ffa70:V1	LX-c9f98ffa70	הִתְבַּהֵם	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-c9fa5fb2eb:V1	LX-c9fa5fb2eb	תִּבְלֹם	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-c9fa5fb2eb:V2	LX-c9fa5fb2eb	תִּבְלֹמְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-ca3adcaa91:V1	LX-ca3adcaa91	תְּשַׁחֵד	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-ca3adcaa91:V2	LX-ca3adcaa91	תְּשַׁחֵדְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-ca66f4d375:V1	LX-ca66f4d375	הִתְחַמֵּם	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-ca66f4d375:V2	LX-ca66f4d375	הִתְחַמְּמוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-ca66f4d375:V3	LX-ca66f4d375	תִּתְחַמֵּם	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-ca66f4d375:V4	LX-ca66f4d375	תִּתְחַמֵּמְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-ca90f091bd:V1	LX-ca90f091bd	תְּחַמֵּם	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-ca90f091bd:V2	LX-ca90f091bd	תְּחַמֵּמְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-ca93468c6e:V1	LX-ca93468c6e	תַּבְדִּיל	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-ca93468c6e:V2	LX-ca93468c6e	תַּבְדֵּלְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-caa5d9467a:V1	LX-caa5d9467a	תּוּכַן	2	FUT.2MSG|FUT.3FSG		False	HUFAL
vocalized	LX-caa5d9467a:V2	LX-caa5d9467a	תּוּכַנָּה	2	FUT.2FPL|FUT.3FPL		False	HUFAL
vocalized	LX-caf5449955:V1	LX-caf5449955	הִתְחָרֵט	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	
vocalized	LX-caf5449955:V2	LX-caf5449955	הִתְחָרְטוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	
vocalized	LX-caf5449955:V3	LX-caf5449955	תִּתְחָרֵט	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-caf5449955:V4	LX-caf5449955	תִּתְחָרֵטְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-cb3830c820:V1	LX-cb3830c820	תְּסַמֵּן	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-cb3830c820:V2	LX-cb3830c820	תְּסַמֵּנָּה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-cb3cae2754:V1	LX-cb3cae2754	גָּר	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
vocalized	LX-cb3cae2754:V2	LX-cb3cae2754	גָּרָה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	PAAL
vocalized	LX-cb3cae2754:V3	LX-cb3cae2754	תָּגוּר	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-cb3cae2754:V4	LX-cb3cae2754	תָּגֹרְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-cb5eb43491:V1	LX-cb5eb43491	תְּכַתֵּב	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-cba29fbefd:V1	LX-cba29fbefd	תֵּשֵׁב	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-cba29fbefd:V2	LX-cba29fbefd	תֵּשֵׁבְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-cbdb386c05:V1	LX-cbdb386c05	תִּרְקֹד	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-cbdb386c05:V2	LX-cbdb386c05	תִּרְקֹדְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-cc0b52fbbd:V1	LX-cc0b52fbbd	תִּקְבֹּר	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-cc0b52fbbd:V2	LX-cc0b52fbbd	תִּקְבֹּרְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-cc671cd248:V1	LX-cc671cd248	תִּכָּנֵס	2	FUT.2MSG|FUT.3FSG		False	NIFAL
vocalized	LX-cc671cd248:V2	LX-cc671cd248	תִּכָּנֵסְנָה	2	FUT.2FPL|FUT.3FPL		False	NIFAL
vocalized	LX-ccbea17ae7:V1	LX-ccbea17ae7	תִּמְשַׁח	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-ccbea17ae7:V2	LX-ccbea17ae7	תִּמְשַׁחְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-ccdfd26a66:V1	LX-ccdfd26a66	נִמְצֵאת	2	PST.2FSG|PRS.FSG	PST.2FSG	True	NIFAL
vocalized	LX-ccdfd26a66:V2	LX-ccdfd26a66	נִמְצָא	2	PST.3MSG|PRS.MSG	PST.3MSG	True	NIFAL
vocalized	LX-ccdfd26a66:V3	LX-ccdfd26a66	תִּמָּצֵא	2	FUT.2MSG|FUT.3FSG		False	NIFAL
vocalized	LX-ccdfd26a66:V4	LX-ccdfd26a66	תִּמָּצֶאנָה	2	FUT.2FPL|FUT.3FPL		False	NIFAL
vocalized	LX-cd0c117aac:V1	LX-cd0c117aac	תְּבַכֶּה	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-cd0c117aac:V2	LX-cd0c117aac	תְּבַכֶּינָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-cd21b2a15b:V1	LX-cd21b2a15b	תִּנְעַל	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-cd21b2a15b:V2	LX-cd21b2a15b	תִּנְעַלְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-cdb366ab36:V1	LX-cdb366ab36	הִתְפַּלֵּל	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-cdb366ab36:V2	LX-cdb366ab36	הִתְפַּלְּלוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-cdb366ab36:V3	LX-cdb366ab36	תִּתְפַּלֵּל	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-cdb366ab36:V4	LX-cdb366ab36	תִּתְפַּלֵּלְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-ce0a640291:V1	LX-ce0a640291	תִּתֵּן	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-ce0a640291:V2	LX-ce0a640291	תִּתֵּנָּה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-ce1ade4176:V1	LX-ce1ade4176	תְּשַׁחְרֵר	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-ce1ade4176:V2	LX-ce1ade4176	תְּשַׁחְרֵרְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-ce6c008b8b:V1	LX-ce6c008b8b	תְּפַשֵּׁל	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-ce6c008b8b:V2	LX-ce6c008b8b	תְּפַשֵּׁלְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-ce89cee166:V1	LX-ce89cee166	תּוּבַל	2	FUT.2MSG|FUT.3FSG		False	HUFAL
vocalized	LX-ce89cee166:V2	LX-ce89cee166	תּוּבַלְנָה	2	FUT.2FPL|FUT.3FPL		False	HUFAL
vocalized	LX-ced0f34dcc:V1	LX-ced0f34dcc	תְּאַיֵּם	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-ced0f34dcc:V2	LX-ced0f34dcc	תְּאַיֵּמְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-cee2d167a2:V1	LX-cee2d167a2	הִתְבּוֹסֵס	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-ceeec4b77e:V1	LX-ceeec4b77e	תְּפָאֵר	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-ceeec4b77e:V2	LX-ceeec4b77e	תְּפָאֵרְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-cf3a338b24:V1	LX-cf3a338b24	חָס	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
vocalized	LX-cf3a338b24:V2	LX-cf3a338b24	חָסָה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	PAAL
vocalized	LX-cf3a338b24:V3	LX-cf3a338b24	תָּחוּס	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-cf3a338b24:V4	LX-cf3a338b24	תָּחֹסְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-cf42f5d720:V1	LX-cf42f5d720	הִתְאַמֵּן	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-cf42f5d720:V2	LX-cf42f5d720	הִתְאַמְּנוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-cf42f5d720:V3	LX-cf42f5d720	תִּתְאַמֵּן	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-cf42f5d720:V4	LX-cf42f5d720	תִּתְאַמֵּנָּה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-cfb75fb8a2:V1	LX-cfb75fb8a2	תִּשַּׁק	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-cfb75fb8a2:V2	LX-cfb75fb8a2	תִּשַּׁקְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-cfdfc400fd:V1	LX-cfdfc400fd	תַּעֲקֹב	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-cfdfc400fd:V2	LX-cfdfc400fd	תַּעֲקֹבְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-cff72e0868:V1	LX-cff72e0868	תִּשְׁטֹף	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-cff72e0868:V2	LX-cff72e0868	תִּשְׁטֹפְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-d00cc5ab8c:V1	LX-d00cc5ab8c	תִּמְנֶה	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-d00cc5ab8c:V2	LX-d00cc5ab8c	תִּמְנֶינָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-d02bdb95db:V1	LX-d02bdb95db	הִתְקָרֵחַ	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-d02bdb95db:V2	LX-d02bdb95db	הִתְקָרְחוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-d02bdb95db:V3	LX-d02bdb95db	תִּתְקָרֵחַ	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-d02bdb95db:V4	LX-d02bdb95db	תִּתְקָרַחְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-d03441ef0a:V1	LX-d03441ef0a	הִתְיַחֵף	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-d0c538f1c2:V1	LX-d0c538f1c2	הִשְׁתַּזֵּף	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	
vocalized	LX-d0c538f1c2:V2	LX-d0c538f1c2	הִשְׁתַּזְּפוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	
vocalized	LX-d0c538f1c2:V3	LX-d0c538f1c2	תִּשְׁתַּזֵּף	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-d0c538f1c2:V4	LX-d0c538f1c2	תִּשְׁתַּזֵּפְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-d0cbfb1ff3:V1	LX-d0cbfb1ff3	תֶּאֱגֹר	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-d0cbfb1ff3:V2	LX-d0cbfb1ff3	תֶּאֱגֹרְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-d120856cac:V1	LX-d120856cac	תַּקְטִיר	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-d120856cac:V2	LX-d120856cac	תַּקְטֵרְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-d14f973955:V1	LX-d14f973955	תֻּרְגַּשׁ	2	FUT.2MSG|FUT.3FSG		False	HUFAL
vocalized	LX-d14f973955:V2	LX-d14f973955	תֻּרְגַּשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	HUFAL
vocalized	LX-d17a23d201:V1	LX-d17a23d201	תְּטַלְטֵל	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-d17a23d201:V2	LX-d17a23d201	תְּטַלְטֵלְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-d1901793de:V1	LX-d1901793de	תִּשָּׁבַע	2	FUT.2MSG|FUT.3FSG		False	NIFAL
vocalized	LX-d1901793de:V2	LX-d1901793de	תִּשָּׁבַעְנָה	2	FUT.2FPL|FUT.3FPL		False	NIFAL
vocalized	LX-d1af4c4396:V1	LX-d1af4c4396	תִּנְהַר	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-d1af4c4396:V2	LX-d1af4c4396	תִּנְהַרְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
